date,Suspended Matter,Dissolved Oxygen Matter,Temperature,Chlorophyl,Turbidity,Salinity,Dissolved Oxygen,pH,Year,Month
28-09-2020,0.5147248,0.484102067,,0.169965053,-0.119143359,-0.119143359,6.2468758,7.690926947,2020,9
30-09-2020,0.50959023,0.451230066,39.45379828,,,,,,2020,9
01-10-2020,0.570090766,0.502192521,,,,,,,2020,1
01-10-2020,0.57108501,0.502192521,,,,,,,2020,1
02-10-2020,0.518130591,0.511109211,,,,,,,2020,2
04-10-2020,0.471226303,0.476449998,,,,,,,2020,4
05-10-2020,0.506265583,0.609690726,,,,,,,2020,5
05-10-2020,0.572251258,0.609690726,,,,,,,2020,5
06-10-2020,0.575850322,0.656274317,,,,,,,2020,6
07-10-2020,,,9.675811944,,,,,,2020,7
08-10-2020,0.481133457,,,,,,,,2020,8
09-10-2020,0.584160937,0.590229103,,,,,,,2020,9
10-10-2020,0.549696651,0.494583543,,,,,,,2020,10
11-10-2020,0.630083422,0.511392769,,,,,,,2020,11
12-10-2020,0.558776778,0.444680508,,,,,,,2020,12
13-10-2020,0.58689507,0.517724248,,,,,,,2020,10
14-10-2020,0.535055305,0.540434976,,,,,,,2020,10
15-10-2020,0.559221887,0.485962528,,,,,,,2020,10
16-10-2020,0.56714739,0.406893045,37.92351278,,,,,,2020,10
17-10-2020,0.612955014,0.481614774,,,,,,,2020,10
18-10-2020,0.551856559,0.527439914,,0.209856588,-0.160622749,-0.160622749,6.066717174,7.614617287,2020,10
19-10-2020,0.514594688,0.54628557,,,,,,,2020,10
20-10-2020,0.567601016,0.444450189,,,,,,,2020,10
20-10-2020,0.566191411,0.444450189,,,,,,,2020,10
21-10-2020,0.532147396,0.530905298,,,,,,,2020,10
23-10-2020,0.511030436,0.489688674,35.15680328,0.195111925,-0.221052055,-0.221052055,4.766273999,7.078563375,2020,10
24-10-2020,0.555875135,0.510095843,,,,,,,2020,10
24-10-2020,0.578397618,0.510095843,,,,,,,2020,10
25-10-2020,0.578717973,0.509801498,,,,,,,2020,10
27-10-2020,0.486156367,0.466683959,,,,,,,2020,10
28-10-2020,0.591189113,0.503902196,,0.177143651,-0.189786958,-0.189786958,4.326914932,7.388395983,2020,10
28-10-2020,0.572298931,0.503902196,,0.177143651,-0.189786958,-0.189786958,4.326914932,7.388395983,2020,10
29-10-2020,0.555642174,0.541514199,,,,,,,2020,10
31-10-2020,0.503869032,0.48977327,,,,,,,2020,10
01-11-2020,0.508091003,0.488039074,31.98594179,,,,,,2020,1
01-11-2020,0.583274172,0.488039074,31.98594179,,,,,,2020,1
02-11-2020,0.569249336,0.508333154,,0.167863035,-0.154869124,-0.154869124,3.826721396,7.497741905,2020,2
03-11-2020,,0.449662307,,,,,,,2020,3
04-11-2020,0.563210875,0.6048978,,,,,,,2020,4
05-11-2020,0.571565722,0.593242151,,,,,,,2020,5
06-11-2020,0.557115143,0.626621684,,,,,,,2020,6
07-11-2020,0.553774076,0.540637881,,0.17761532,-0.177910014,-0.177910014,3.748097394,7.516779735,2020,7
08-11-2020,0.564384299,0.535527024,,,,,,,2020,8
09-11-2020,0.577402962,0.583857191,,,,,,,2020,9
10-11-2020,0.554560728,0.459506806,,,,,,,2020,10
11-11-2020,0.560828067,0.491366843,,,,,,,2020,11
12-11-2020,0.578539733,0.49090178,,0.139516445,-0.158920292,-0.158920292,3.156094718,7.315479501,2020,12
13-11-2020,0.565827611,0.507339281,,,,,,,2020,11
14-11-2020,0.559437006,0.436031142,,,,,,,2020,11
15-11-2020,0.521134767,0.502541558,,,,,,,2020,11
16-11-2020,0.544374377,0.500894495,,,,,,,2020,11
16-11-2020,0.604609337,0.500894495,,,,,,,2020,11
17-11-2020,0.570708801,0.490356333,30.8744951,0.093130658,-0.118481127,-0.118481127,15.79557833,7.254027481,2020,11
19-11-2020,0.512000401,0.497223871,,,,,,,2020,11
20-11-2020,0.584556911,0.49780127,,,,,,,2020,11
20-11-2020,0.571314115,0.49780127,,,,,,,2020,11
21-11-2020,0.5828281,0.485654649,,,,,,,2020,11
23-11-2020,0.513384318,0.480376678,,,,,,,2020,11
24-11-2020,0.596636947,0.478616913,37.13240424,,,,,,2020,11
24-11-2020,0.596023954,0.478616913,37.13240424,,,,,,2020,11
25-11-2020,0.552384274,0.46092845,,,,,,,2020,11
26-11-2020,0.453310745,0.487450127,,,,,,,2020,11
27-11-2020,,0.435716791,,0.130200976,-0.168203206,-0.168203206,4.144730139,7.195473315,2020,11
28-11-2020,0.514981351,0.429433101,,,,,,,2020,11
28-11-2020,0.528551805,0.429433101,,,,,,,2020,11
29-11-2020,0.556494009,0.502736019,,,,,,,2020,11
30-11-2020,,0.421596095,,,,,,,2020,11
01-12-2020,0.519444732,0.40690359,,,,,,,2020,1
02-12-2020,0.531351755,0.42103872,,0.130102306,-0.169700297,-0.169700297,4.202986588,7.115409466,2020,2
03-12-2020,0.565359432,0.565238335,30.57456924,,,,,,2020,3
04-12-2020,0.515025214,0.544589565,,,,,,,2020,4
05-12-2020,0.564208001,0.598204555,,,,,,,2020,5
06-12-2020,0.528680136,0.575267617,,,,,,,2020,6
07-12-2020,0.544012361,0.514310522,,0.153305877,-0.20847527,-0.20847527,4.893195422,7.21497407,2020,7
08-12-2020,0.511329094,0.513049812,,,,,,,2020,8
09-12-2020,0.521522807,0.532628431,,,,,,,2020,9
09-12-2020,0.553631093,0.532628431,,,,,,,2020,9
10-12-2020,,0.430738485,28.68918534,,,,,,2020,10
11-12-2020,0.520538714,0.409714178,,,,,,,2020,11
12-12-2020,0.504733742,,,,,,,,2020,12
13-12-2020,0.575736984,0.465551125,,,,,,,2020,12
13-12-2020,0.588209489,0.465551125,,,,,,,2020,12
14-12-2020,0.576365805,0.477730325,,,,,,,2020,12
15-12-2020,0.595284515,0.433794243,,,,,,,2020,12
16-12-2020,0.579963539,0.493445303,,,,,,,2020,12
17-12-2020,,0.457645782,,0.153444908,-0.2205908,-0.2205908,5.136376631,7.175374493,2020,12
17-12-2020,0.601248196,0.457645782,,0.153444908,-0.2205908,-0.2205908,5.136376631,7.175374493,2020,12
18-12-2020,0.51410569,0.43462694,,,,,,,2020,12
19-12-2020,0.452242472,0.499383934,29.41642463,,,,,,2020,12
20-12-2020,,0.448489097,,,,,,,2020,12
21-12-2020,0.513044669,0.43323008,,,,,,,2020,12
21-12-2020,0.554827804,0.43323008,,,,,,,2020,12
22-12-2020,0.53764945,0.420078971,,0.15699462,-0.156224802,-0.156224802,5.320972601,7.228999512,2020,12
23-12-2020,0.453633846,0.59709338,,,,,,,2020,12
24-12-2020,,0.623571442,,,,,,,2020,12
25-12-2020,0.489277566,0.661150541,,,,,,,2020,12
25-12-2020,0.514981351,0.661150541,,,,,,,2020,12
26-12-2020,0.537640896,0.618366478,28.42205496,,,,,,2020,12
27-12-2020,,0.657989455,,0.176241564,-0.216093681,-0.216093681,5.444496314,7.289561685,2020,12
28-12-2020,0.501807771,,,,,,,,2020,12
29-12-2020,0.525799625,0.44353785,,,,,,,2020,12
30-12-2020,0.526645694,0.365799055,,,,,,,2020,12
31-12-2020,0.510363584,,,,,,,,2020,12
01-01-2021,0.605339998,0.496030925,,0.137138491,-0.169451908,-0.169451908,4.860504243,7.219720211,2021,1
02-01-2021,0.558820316,0.433289001,,,,,,,2021,2
03-01-2021,0.511792031,0.474697325,,,,,,,2021,3
04-01-2021,0.49804648,0.567974422,22.57512941,,,,,,2021,4
05-01-2021,0.569002956,0.525268982,,,,,,,2021,5
05-01-2021,0.578192954,0.525268982,,,,,,,2021,5
06-01-2021,,0.582109671,,0.074958682,-0.140098669,-0.140098669,4.118763359,7.189099652,2021,6
07-01-2021,0.489330939,0.567974422,,,,,,,2021,7
08-01-2021,0.545384893,,,,,,,,2021,8
09-01-2021,0.537339324,0.62346776,,,,,,,2021,9
09-01-2021,0.475535971,0.62346776,,,,,,,2021,9
10-01-2021,0.59580027,0.612103245,,,,,,,2021,10
11-01-2021,0.590097866,0.454267319,24.42906003,,,,,,2021,11
12-01-2021,0.597738983,0.420078971,,,,,,,2021,12
13-01-2021,0.546832655,0.569718377,,,,,,,2021,1
13-01-2021,,0.569718377,,,,,,,2021,1
14-01-2021,0.545171062,0.420608823,,,,,,,2021,1
15-01-2021,0.46119441,0.573599549,,,,,,,2021,1
16-01-2021,,0.607769561,,0.111279552,-0.149464306,-0.149464306,5.166253391,7.25414769,2021,1
17-01-2021,0.538264033,0.405812138,,,,,,,2021,1
17-01-2021,0.531217391,0.405812138,,,,,,,2021,1
18-01-2021,0.528219737,0.533146049,,,,,,,2021,1
19-01-2021,0.454240511,0.402828225,,,,,,,2021,1
20-01-2021,,0.492599747,-43.44869537,,,,,,2021,1
21-01-2021,0.489074003,0.647571221,,0.125489143,-0.160028156,-0.160028156,5.277998311,7.381028351,2021,1
21-01-2021,0.510363584,0.647571221,,0.125489143,-0.160028156,-0.160028156,5.277998311,7.381028351,2021,1
22-01-2021,0.558584206,0.651487623,,,,,,,2021,1
23-01-2021,,,,,,,,,2021,1
24-01-2021,0.533474626,0.491790037,,,,,,,2021,1
25-01-2021,0.529649051,0.464969317,,,,,,,2021,1
26-01-2021,0.527814778,0.361890397,,0.142388435,-0.224230868,-0.224230868,5.999717315,7.193209752,2021,1
27-01-2021,0.498303833,,16.65987328,,,,,,2021,1
28-01-2021,0.555891224,0.464993075,,,,,,,2021,1
29-01-2021,0.505770968,0.467019819,,,,,,,2021,1
30-01-2021,0.542717943,0.464950772,,,,,,,2021,1
31-01-2021,0.505826052,0.376735536,,0.148765441,-0.148592961,-0.148592961,6.634359521,4.501735775,2021,1
01-02-2021,0.561004707,0.441508576,,,,,,,2021,1
01-02-2021,0.538270174,0.441508576,,,,,,,2021,1
02-02-2021,,0.434232575,,,,,,,2021,2
03-02-2021,0.545792201,0.476829262,,,,,,,2021,3
04-02-2021,0.521936361,0.535394464,,,,,,,2021,4
05-02-2021,0.536448639,0.572092783,26.58795089,0.157050951,-0.238087394,-0.238087394,6.585411145,5.979911861,2021,5
05-02-2021,0.529828993,0.572092783,26.58795089,0.157050951,-0.238087394,-0.238087394,6.585411145,5.979911861,2021,5
06-02-2021,0.543872477,0.586952739,,,,,,,2021,6
07-02-2021,0.545001198,0.587230848,,,,,,,2021,7
08-02-2021,0.484102742,0.630379788,,,,,,,2021,8
09-02-2021,,0.608260978,,,,,,,2021,9
09-02-2021,0.587197127,0.608260978,,,,,,,2021,9
10-02-2021,0.59008838,0.579340201,,0.10292874,-0.108331191,-0.108331191,7.103399645,7.44194643,2021,10
11-02-2021,0.496696696,0.388057857,,,,,,,2021,11
12-02-2021,,0.481503947,21.64402928,,,,,,2021,12
13-02-2021,0.559629186,0.461150157,,,,,,,2021,2
13-02-2021,0.580070507,0.461150157,,,,,,,2021,2
14-02-2021,0.559437006,0.43246167,,,,,,,2021,2
15-02-2021,0.489491558,0.465709931,,0.162093367,-0.237744872,-0.237744872,6.274474561,7.016927105,2021,2
16-02-2021,,0.472875966,,,,,,,2021,2
17-02-2021,0.536360296,0.485874472,,,,,,,2021,2
17-02-2021,0.504882506,0.485874472,,,,,,,2021,2
18-02-2021,0.537869411,0.424242382,,,,,,,2021,2
19-02-2021,,,,,,,,,2021,2
20-02-2021,0.569946024,0.545120782,,0.166639524,-0.128986008,-0.128986008,5.796238947,7.683749997,2021,2
21-02-2021,0.529441027,0.515835756,21.29246251,,,,,,2021,2
22-02-2021,0.578214028,0.400917799,,,,,,,2021,2
23-02-2021,0.522768137,,,,,,,,2021,2
24-02-2021,0.573087464,0.544829416,,,,,,,2021,2
25-02-2021,0.556335914,0.507265172,,0.158294015,-0.160309531,-0.160309531,6.25745979,7.50928561,2021,2
26-02-2021,0.580959884,0.479950894,,,,,,,2021,2
27-02-2021,0.554232544,0.397344613,,,,,,,2021,2
28-02-2021,0.546082774,0.454114285,29.21057682,,,,,,2021,2
28-02-2021,0.575290074,0.454114285,29.21057682,,,,,,2021,2
01-03-2021,,0.455296805,,,,,,,2021,1
02-03-2021,0.580524432,0.485770587,,0.171218262,-0.190127691,-0.190127691,5.865324283,7.308592711,2021,2
03-03-2021,0.541940958,,,,,,,,2021,3
04-03-2021,0.585643695,0.467707797,,,,,,,2021,4
04-03-2021,0.551953093,0.467707797,,,,,,,2021,4
06-03-2021,0.566835987,0.542089428,,,,,,,2021,6
07-03-2021,0.558754766,0.611589519,,0.179324164,-0.185733733,-0.185733733,6.284958878,7.637912891,2021,7
08-03-2021,0.572603046,0.609868511,,,,,,,2021,8
08-03-2021,,0.609868511,,,,,,,2021,8
09-03-2021,0.592876265,0.623077179,29.5099696,,,,,,2021,9
10-03-2021,0.536473798,,,,,,,,2021,10
11-03-2021,,0.483487118,,,,,,,2021,11
12-03-2021,0.545528247,0.432624726,,,,,,,2021,12
12-03-2021,0.563592194,0.432624726,,,,,,,2021,12
13-03-2021,0.59567507,0.526775371,,,,,,,2021,3
14-03-2021,0.574974916,0.471350274,,,,,,,2021,3
15-03-2021,,0.492482625,,,,,,,2021,3
16-03-2021,0.56171114,0.499430158,35.01072893,,,,,,2021,3
16-03-2021,0.538883439,0.499430158,35.01072893,,,,,,2021,3
17-03-2021,0.565555892,0.494191328,,0.20680668,-0.184199271,-0.184199271,5.811312455,7.525668278,2021,3
18-03-2021,,,,,,,,,2021,3
19-03-2021,0.530409772,0.507265172,,,,,,,2021,3
20-03-2021,0.547418094,0.543166936,,,,,,,2021,3
21-03-2021,0.561709841,0.458016127,,,,,,,2021,3
22-03-2021,0.528205563,,,,,,,,2021,3
23-03-2021,0.555284239,0.48542207,,,,,,,2021,3
24-03-2021,0.55943162,0.493938568,,,,,,,2021,3
25-03-2021,0.566056949,0.635842803,36.4310622,,,,,,2021,3
26-03-2021,0.57150973,0.594637442,,,,,,,2021,3
27-03-2021,0.579615943,0.530534217,,0.063611826,-0.04637412,-0.04637412,18.05569716,7.463311332,2021,3
27-03-2021,0.5531095,0.530534217,,0.063611826,-0.04637412,-0.04637412,18.05569716,7.463311332,2021,3
28-03-2021,,0.470658407,,,,,,,2021,3
29-03-2021,0.586748265,0.518590335,,,,,,,2021,3
30-03-2021,0.578135443,,,,,,,,2021,3
31-03-2021,0.558655053,0.485032469,,,,,,,2021,3
31-03-2021,0.598758967,0.485032469,,,,,,,2021,3
01-04-2021,,0.353273959,34.53927444,0.173373516,-0.10018647,-0.10018647,4.967096395,7.760533406,2021,1
02-04-2021,0.607314788,,,,,,,,2021,2
03-04-2021,0.57164706,0.465236569,,,,,,,2021,3
04-04-2021,,0.50736213,,,,,,,2021,4
04-04-2021,0.61144729,0.50736213,,,,,,,2021,4
05-04-2021,0.591658027,0.56100089,,,,,,,2021,5
06-04-2021,0.535178115,0.48590018,,0.171629439,-0.0994076,-0.0994076,4.709016983,7.832345832,2021,6
07-04-2021,,0.59284672,,,,,,,2021,7
08-04-2021,0.59346518,,,,,,,,2021,8
08-04-2021,0.620652942,,,,,,,,2021,8
09-04-2021,0.603560439,0.639295597,,,,,,,2021,9
10-04-2021,0.531233242,0.62458123,34.77922312,,,,,,2021,10
11-04-2021,,,,0.123082302,-0.079830424,-0.079830424,3.875506289,7.668555991,2021,11
12-04-2021,0.549885643,0.431429883,,,,,,,2021,12
12-04-2021,0.580554072,0.431429883,,,,,,,2021,12
13-04-2021,0.59672306,0.533963697,,,,,,,2021,4
14-04-2021,,0.592464957,,,,,,,2021,4
15-04-2021,0.583359206,,,,,,,,2021,4
16-04-2021,0.574719188,0.542361654,,0.098280387,-0.062543415,-0.062543415,3.63314814,7.64059751,2021,4
17-04-2021,0.602614403,0.466103769,38.98314911,,,,,,2021,4
18-04-2021,0.553454856,,,,,,,,2021,4
19-04-2021,0.598032312,0.611419578,,,,,,,2021,4
20-04-2021,0.568426018,0.562784677,,,,,,,2021,4
21-04-2021,0.595654698,0.566469209,,,,,,,2021,4
22-04-2021,0.597010029,0.466876138,,,,,,,2021,4
23-04-2021,0.56273058,0.546489036,,,,,,,2021,4
23-04-2021,0.576907457,0.546489036,,,,,,,2021,4
24-04-2021,,0.496585906,,,,,,,2021,4
25-04-2021,0.609487119,0.553886165,,,,,,,2021,4
26-04-2021,0.582420659,,39.41230608,0.133820486,-0.063357068,-0.063357068,3.716656003,7.696471798,2021,4
27-04-2021,0.611559524,0.535936682,,,,,,,2021,4
27-04-2021,0.558059033,0.535936682,,,,,,,2021,4
28-04-2021,0.605504043,0.548554198,,,,,,,2021,4
29-04-2021,0.617736694,0.550675549,,,,,,,2021,4
30-04-2021,0.556108859,0.561162097,,,,,,,2021,4
01-05-2021,,0.438979476,,,,,,,2021,1
01-05-2021,0.602275347,0.438979476,,,,,,,2021,1
02-05-2021,0.585697798,0.456835302,,,,,,,2021,2
03-05-2021,0.533633203,,39.62005138,,,,,,2021,3
04-05-2021,,0.504940317,,,,,,,2021,4
05-05-2021,0.629148296,0.575652703,,,,,,,2021,5
05-05-2021,0.577080351,0.575652703,,,,,,,2021,5
06-05-2021,0.615162686,0.580770952,,0.175235822,-0.086018581,-0.086018581,2.929266534,7.762375575,2021,6
07-05-2021,0.532870783,,,,,,,,2021,7
08-05-2021,,0.627388998,,,,,,,2021,8
09-05-2021,0.612222909,0.645220735,,,,,,,2021,9
09-05-2021,0.608099278,0.645220735,,,,,,,2021,9
10-05-2021,0.599172384,,,,,,,,2021,10
11-05-2021,,0.469035014,,0.163685721,-0.083194219,-0.083194219,3.054717763,7.740724679,2021,11
12-05-2021,0.615236566,0.486513166,42.42132185,,,,,,2021,12
13-05-2021,0.588909785,0.564843131,,,,,,,2021,5
14-05-2021,0.63784471,0.473528787,,,,,,,2021,5
15-05-2021,0.621835159,,,,,,,,2021,5
16-05-2021,0.605845587,0.587634026,,0.184861319,-0.079890269,-0.079890269,3.622598831,7.863203841,2021,5
17-05-2021,0.584725991,0.623255092,,,,,,,2021,5
18-05-2021,0.571025132,0.567994854,,,,,,,2021,5
19-05-2021,0.603641385,0.455174882,43.07235629,,,,,,2021,5
20-05-2021,0.567027411,0.577434845,,,,,,,2021,5
20-05-2021,0.59622091,0.577434845,,,,,,,2021,5
21-05-2021,,0.589368122,,0.161613043,-0.073160799,-0.073160799,3.735759958,7.711948519,2021,5
22-05-2021,0.621468623,0.572781435,,,,,,,2021,5
23-05-2021,0.573135054,,,,,,,,2021,5
24-05-2021,0.58032688,0.553986965,,,,,,,2021,5
24-05-2021,0.542954842,0.553986965,,,,,,,2021,5
25-05-2021,0.610384889,0.596282687,,,,,,,2021,5
26-05-2021,0.611888137,0.599495204,,0.171507449,-0.067507989,-0.067507989,3.656875804,7.872790267,2021,5
27-05-2021,0.566481653,0.569715229,,,,,,,2021,5
28-05-2021,,0.542520816,45.44482073,,,,,,2021,5
28-05-2021,0.633334673,0.542520816,45.44482073,,,,,,2021,5
29-05-2021,0.582394007,0.566650307,,,,,,,2021,5
30-05-2021,0.55210924,0.627456734,,,,,,,2021,5
31-05-2021,,0.535815304,,,,,,,2021,5
01-06-2021,0.615187748,0.403825293,,,,,,,2021,1
01-06-2021,0.590306583,0.403825293,,,,,,,2021,1
02-06-2021,0.614503402,0.456921312,,,,,,,2021,2
03-06-2021,0.5431963,0.497340419,,,,,,,2021,3
04-06-2021,,0.524601926,4.463875941,,,,,,2021,4
05-06-2021,0.594640765,0.538825136,,,,,,,2021,5
05-06-2021,0.593108115,0.538825136,,,,,,,2021,5
06-06-2021,0.581337491,0.51040567,,,,,,,2021,6
07-06-2021,,0.53247667,,,,,,,2021,7
08-06-2021,0.570808483,0.624614397,,,,,,,2021,8
09-06-2021,0.583380806,0.656070989,,,,,,,2021,9
10-06-2021,0.550044812,0.607856065,,,,,,,2021,10
11-06-2021,0.588758821,0.452127654,,,,,,,2021,11
12-06-2021,0.580664592,0.415035141,,,,,,,2021,12
13-06-2021,0.561173618,0.613577443,28.59801064,,,,,,2021,6
14-06-2021,0.570426509,0.566348703,,,,,,,2021,6
15-06-2021,0.577355868,0.474604739,,,,,,,2021,6
16-06-2021,0.594908258,0.645973276,,,,,,,2021,6
16-06-2021,0.556816903,0.645973276,,,,,,,2021,6
17-06-2021,,0.553482091,,,,,,,2021,6
18-06-2021,0.581240866,0.598286544,,,,,,,2021,6
19-06-2021,0.570422439,,,,,,,,2021,6
20-06-2021,0.590069029,0.615295617,,,,,,,2021,6
20-06-2021,0.568911815,0.615295617,,,,,,,2021,6
21-06-2021,0.563838556,0.498134762,,,,,,,2021,6
22-06-2021,0.580250651,0.554673133,,,,,,,2021,6
23-06-2021,0.585774653,0.550965307,,,,,,,2021,6
24-06-2021,,0.531519251,,,,,,,2021,6
24-06-2021,0.581356725,0.531519251,,,,,,,2021,6
25-06-2021,0.554823174,0.572222126,,,,,,,2021,6
26-06-2021,0.565843776,0.507056456,,,,,,,2021,6
27-06-2021,,0.583661756,,,,,,,2021,6
28-06-2021,0.581624403,0.575799386,,,,,,,2021,6
28-06-2021,0.585951558,0.575799386,,,,,,,2021,6
29-06-2021,0.557243674,0.580054338,34.09324568,,,,,,2021,6
30-06-2021,0.491001598,0.608288445,,,,,,,2021,6
01-07-2021,0.499668916,0.465231288,,,,,,,2021,1
02-07-2021,0.614753969,0.412389958,,,,,,,2021,2
02-07-2021,0.466540183,0.412389958,,,,,,,2021,2
03-07-2021,0.556335914,0.439795084,,,,,,,2021,3
04-07-2021,,0.500277336,,,,,,,2021,4
05-07-2021,0.56626637,0.590216273,,0.154413743,-0.048199071,-0.048199071,3.534431254,7.847746094,2021,5
06-07-2021,0.563598188,0.631685549,-43.50392247,,,,,,2021,6
07-07-2021,0.565972581,0.567719925,,,,,,,2021,7
08-07-2021,0.561023611,0.435878517,,,,,,,2021,8
09-07-2021,0.591145302,0.655737227,,,,,,,2021,9
10-07-2021,0.551751901,0.513441708,,,,,,,2021,10
11-07-2021,0.586268684,0.441592449,,,,,,,2021,11
12-07-2021,0.575782684,0.431113357,,,,,,,2021,12
13-07-2021,0.561298356,0.533963697,,,,,,,2021,7
13-07-2021,0.557487748,0.533963697,,,,,,,2021,7
14-07-2021,,0.685179569,,,,,,,2021,7
15-07-2021,0.558127044,0.509727625,34.16913067,,,,,,2021,7
16-07-2021,0.591489485,,,,,,,,2021,7
17-07-2021,0.600218538,0.505920711,,,,,,,2021,7
17-07-2021,0.593667291,0.505920711,,,,,,,2021,7
18-07-2021,0.57169454,0.516332057,,,,,,,2021,7
19-07-2021,0.58011423,0.5122876,,,,,,,2021,7
20-07-2021,0.522694594,0.629951115,,,,,,,2021,7
21-07-2021,0.580401839,0.509819013,,,,,,,2021,7
21-07-2021,,0.509819013,,,,,,,2021,7
22-07-2021,0.594802303,0.583300919,,,,,,,2021,7
23-07-2021,0.582153822,0.548844285,,,,,,,2021,7
24-07-2021,,0.531183917,,,,,,,2021,7
25-07-2021,0.583804554,0.516813596,,,,,,,2021,7
25-07-2021,0.586356934,0.516813596,,,,,,,2021,7
26-07-2021,0.408481418,0.625646802,,,,,,,2021,7
27-07-2021,0.580916962,0.643672614,,,,,,,2021,7
28-07-2021,,0.627601571,,,,,,,2021,7
29-07-2021,0.588648415,0.531895808,,,,,,,2021,7
29-07-2021,0.581179074,0.531895808,,,,,,,2021,7
30-07-2021,0.589163188,0.445782871,,,,,,,2021,7
31-07-2021,,0.605568185,,,,,,,2021,7
01-08-2021,0.59277482,,,,,,,,2021,1
02-08-2021,0.581670419,0.475222714,,,,,,,2021,2
03-08-2021,0.586759439,0.507835358,,,,,,,2021,3
04-08-2021,0.594582374,0.551650875,,,,,,,2021,4
05-08-2021,0.588584549,0.510856823,,,,,,,2021,5
06-08-2021,0.586172906,,,,,,,,2021,6
07-08-2021,0.586876788,,,,,,,,2021,7
08-08-2021,0.583720781,0.612355052,,,,,,,2021,8
09-08-2021,0.594702565,,,,,,,,2021,9
09-08-2021,0.588081878,,,,,,,,2021,9
10-08-2021,,0.548592333,,,,,,,2021,10
11-08-2021,0.591544144,0.476240472,,,,,,,2021,11
12-08-2021,0.597651126,0.396738127,,,,,,,2021,12
13-08-2021,0.534451064,0.6113681,,,,,,,2021,8
13-08-2021,0.55717413,0.6113681,,,,,,,2021,8
14-08-2021,0.513179458,0.619494443,,,,,,,2021,8
15-08-2021,0.55849818,0.625990771,,,,,,,2021,8
16-08-2021,0.519389743,0.624140933,40.3949037,,,,,,2021,8
17-08-2021,0.581973931,0.623255684,,,,,,,2021,8
17-08-2021,,0.623255684,,,,,,,2021,8
18-08-2021,0.571002603,0.61734131,,,,,,,2021,8
19-08-2021,0.566291516,0.62715326,,,,,,,2021,8
20-08-2021,,0.620030034,,,,,,,2021,8
21-08-2021,0.584048235,0.6178039,,,,,,,2021,8
21-08-2021,0.584081712,0.6178039,,,,,,,2021,8
22-08-2021,0.597339249,0.639686091,,,,,,,2021,8
23-08-2021,0.596187522,0.523345364,,,,,,,2021,8
24-08-2021,,0.493095754,,,,,,,2021,8
25-08-2021,0.601774158,0.446207118,,,,,,,2021,8
25-08-2021,0.605755086,0.446207118,,,,,,,2021,8
26-08-2021,0.605950369,0.471057047,,,,,,,2021,8
27-08-2021,,,,,,,,,2021,8
28-08-2021,0.588117649,0.549955806,,,,,,,2021,8
29-08-2021,0.579998505,0.57664449,,,,,,,2021,8
30-08-2021,0.549885643,0.575463809,,,,,,,2021,8
31-08-2021,0.583538578,,,,,,,,2021,8
01-09-2021,0.588758821,0.458288075,,,,,,,2021,1
02-09-2021,0.583518614,0.459989117,,,,,,,2021,2
03-09-2021,0.540284206,0.508278545,,,,,,,2021,3
04-09-2021,0.596530445,0.537579904,,,,,,,2021,4
05-09-2021,0.555458974,0.598443851,,,,,,,2021,5
05-09-2021,0.522995734,0.598443851,,,,,,,2021,5
06-09-2021,,0.530555634,,,,,,,2021,6
07-09-2021,0.546580827,0.555194041,,,,,,,2021,7
08-09-2021,0.581394216,0.607032725,,,,,,,2021,8
09-09-2021,0.576323106,0.60290296,,,,,,,2021,9
09-09-2021,0.594767805,0.60290296,,,,,,,2021,9
10-09-2021,0.585653508,0.521579976,,,,,,,2021,10
11-09-2021,0.587042601,0.433794609,,,,,,,2021,11
12-09-2021,0.579566451,0.480513028,,,,,,,2021,12
13-09-2021,0.603540772,0.605666561,,,,,,,2021,9
13-09-2021,,0.605666561,,,,,,,2021,9
14-09-2021,0.609946723,0.630909895,,,,,,,2021,9
15-09-2021,0.490417724,0.528604728,,,,,,,2021,9
16-09-2021,,0.480440534,,,,,,,2021,9
17-09-2021,0.586841884,0.519703152,,,,,,,2021,9
17-09-2021,0.589149226,0.519703152,,,,,,,2021,9
18-09-2021,0.577727491,0.608037399,,,,,,,2021,9
19-09-2021,0.552479773,0.588723813,,,,,,,2021,9
20-09-2021,,0.632151143,,,,,,,2021,9
21-09-2021,0.588614296,0.62557089,,,,,,,2021,9
23-09-2021,,0.629542777,,,,,,,2021,9
24-09-2021,0.614242466,0.615671078,45.03284461,,,,,,2021,9
25-09-2021,0.581303382,0.667491901,,,,,,,2021,9
26-09-2021,0.538094622,,,,,,,,2021,9
27-09-2021,0.564132918,0.667488315,,,,,,,2021,9
28-09-2021,0.549454517,0.420634511,,,,,,,2021,9
29-09-2021,0.582472594,,,,,,,,2021,9
30-09-2021,0.554978802,0.609963542,,,,,,,2021,9
01-10-2021,0.530601147,0.453770968,,,,,,,2021,1
02-10-2021,0.601686425,0.4315884,,,,,,,2021,2
02-10-2021,0.518291192,0.4315884,,,,,,,2021,2
03-10-2021,,0.492939953,42.86341919,,,,,,2021,3
04-10-2021,0.603129661,0.512441348,,,,,,,2021,4
05-10-2021,0.594359797,0.490251334,,,,,,,2021,5
06-10-2021,0.549765584,0.516965673,,,,,,,2021,6
06-10-2021,0.509844117,0.516965673,,,,,,,2021,6
07-10-2021,0.516934161,0.560282766,,,,,,,2021,7
